time,cpu_useage,memory_useage,kB_rd/s,kB_wr/s,cache_hit_rate,concurrent_users,lock_wait_count,error_cnt_per_second,logical_reads_per_second,physical_reads_per_second,active_session,transactions_per_second,rows_scanned_per_second,rows_inserted_per_second,rows_updated_per_second,rows_deleted_per_second,auto_vacuum_cnt_per_second,filesys_use_rate
1701263622.7123892,93.8,16.1,0.44,2.42,0.9924627882809176,2.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2464215054572866
1701263623.7135324,0.0,16.1,0.44,2.42,0.9924626688306263,2.0,0.0,3.0,13349.0,128.0,74.0,61.0,7823.0,51.0,102.0,51.0,0.0,0.24642162271049192
1701263624.7146313,13.3,16.1,0.44,2.42,0.9924625821126173,2.0,0.0,1.0,4814.0,75.0,75.0,40.0,2738.0,30.0,60.0,30.0,0.0,0.24642165202379326
1701263625.7157283,0.0,16.1,0.44,2.42,0.9924625821126173,2.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24642165202379326
1701263626.716684,13.3,16.1,0.44,2.42,0.9924624869274308,2.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24642171065039592
1701263627.7177489,0.0,16.1,0.44,2.43,0.9924624869274308,2.0,0.0,2.0,9121.0,96.0,77.0,44.0,5293.0,38.0,76.0,38.0,0.0,0.24642171065039592
1701263628.718831,0.0,16.1,0.44,2.43,0.9924624869274308,2.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24642171065039592
1701263629.7199392,200.0,16.2,0.44,2.43,0.9924624869274308,2.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24642229691642245
1701263630.7445333,983.3,16.2,0.44,2.43,0.9924598487458681,2.0,0.0,4.0,24469.0,1893.0,79.0,687.0,12899.0,662.0,1324.0,662.0,0.0,0.24642830614319441
1701263631.7312648,1088.0,16.2,0.44,2.43,0.9924583560882839,2.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24642836476979707
1701263632.731572,6.7,16.2,0.44,2.43,0.9924583560882839,2.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24642836476979707
1701263633.73268,6.7,16.2,0.44,2.43,0.9924583560882839,2.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24642830614319441
1701263634.733725,6.7,16.2,0.44,2.43,0.9924583560882839,2.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24642830614319441
1701263635.73481,6.7,16.2,0.44,2.43,0.9924583560882839,2.0,0.0,0.0,3842.0,993.0,79.0,382.0,1424.0,374.0,748.0,374.0,0.0,0.24642836476979707
1701263636.735847,443.8,16.2,0.44,2.44,0.9924583560882839,2.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24642836476979707
1701263637.7369375,46.7,16.2,0.44,2.44,0.9924566985931307,2.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24642842339639973
1701263638.738007,62.5,16.2,0.44,2.44,0.9924566985931307,2.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24642842339639973
1701263639.7391052,6.2,16.2,0.44,2.44,0.9924566985931307,2.0,0.0,7.0,34726.0,1218.0,75.0,500.0,19552.0,472.0,944.0,472.0,0.0,0.24642842339639973
1701263640.7401383,12.5,16.2,0.44,2.44,0.9924563487588026,2.0,0.0,3.0,13930.0,282.0,74.0,123.0,8032.0,113.0,226.0,113.0,0.0,0.24643021150778066
1701263641.7413146,6.7,16.2,0.44,2.44,0.9924563487588026,2.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24643070983390322
1701263642.7902803,1160.0,16.2,0.44,2.48,0.9924521275412793,2.0,0.0,2.0,16484.0,2778.0,74.0,845.0,8026.0,843.0,1686.0,843.0,0.0,0.24643437399656906
1701263643.7885125,1073.0,16.2,0.45,2.5,0.9924483959907989,2.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24644574755748383
1701263644.770252,1112.0,16.1,0.45,2.5,0.9924483959907989,2.0,0.0,0.0,8378.0,2498.0,180.0,855.0,3098.0,846.0,1692.0,846.0,0.0,0.246444956098348
1701263645.748943,1081.0,16.1,0.45,2.51,0.9924483959907989,2.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24644867888761648
1701263646.7760527,1173.0,16.1,0.45,2.51,0.9924483959907989,2.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24644873751421914
1701263647.750128,18.8,16.2,0.45,2.51,0.9924483959907989,2.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24644905996053373
1701263648.751192,6.7,16.2,0.45,2.51,0.9924483959907989,2.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24644867888761648
1701263649.7521203,60.0,16.2,0.45,2.51,0.9924483959907989,2.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24644867888761648
1701263650.7530808,20.0,16.2,0.45,2.53,0.9924418428308533,2.0,0.0,1.0,22370.0,4380.0,180.0,1632.0,9158.0,1619.0,3238.0,1619.0,0.0,0.24644850300780854
1701263651.7541955,160.0,16.2,0.45,2.53,0.9924416793705605,2.0,0.0,0.0,604.0,111.0,181.0,49.0,224.0,47.0,94.0,47.0,0.0,0.24644853232110986
1701263652.7551248,20.0,16.2,0.45,2.54,0.9924414922095672,2.0,0.0,0.0,567.0,126.0,181.0,52.0,207.0,50.0,100.0,50.0,0.0,0.24644873751421914
1701263653.7556036,25.0,16.3,0.45,2.54,0.9924414265990358,2.0,0.0,0.0,272.0,45.0,182.0,21.0,98.0,19.0,38.0,19.0,0.0,0.24644876682752048
1701263654.7565875,26.7,16.3,0.45,2.55,0.9924413337012612,2.0,0.0,0.0,336.0,63.0,179.0,28.0,120.0,26.0,52.0,26.0,0.0,0.24644718390924883
1701263655.7576613,43.8,16.3,0.45,2.56,0.99244129050428,2.0,0.0,0.0,262.0,30.0,180.0,14.0,92.0,12.0,24.0,12.0,0.0,0.24644820987479527
1701263656.7587628,0.0,16.3,0.45,2.57,0.99244129050428,2.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24644882545412314
1701263657.7598941,0.0,16.3,0.45,2.57,0.99244129050428,2.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24644864957431517
1701263658.7612698,6.7,16.3,0.45,2.57,0.9924412662394893,2.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2464489133940271
1701263659.7623296,13.3,16.4,0.45,2.57,0.9924412662394893,2.0,0.0,0.0,222.0,17.0,182.0,8.0,78.0,4.0,8.0,4.0,0.0,0.24644853232110986
1701263660.7634256,20.0,16.4,0.45,2.57,0.9924412662394893,2.0,0.0,0.0,0.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24644885476742445
1701263661.7644908,20.0,16.4,0.45,2.57,0.9924412662394893,2.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2464459527505931
1701263662.7654347,18.8,16.4,0.45,2.57,0.9924412662394893,2.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24644607000379842
1701263663.7665606,20.0,16.4,0.45,2.57,0.9924412662394893,2.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24644797536838464
1701263664.7680614,20.0,16.4,0.45,2.57,0.9924412662394893,2.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24644832712800058
1701263665.76881,0.0,16.5,0.45,2.57,0.9924412662394893,2.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24644527854466258
1701263666.7700353,6.2,16.5,0.45,2.57,0.9924412662394893,2.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24644841506790455
1701263667.770915,0.0,16.5,0.45,2.57,0.9924412662394893,2.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24644882545412314
1701263668.7719686,12.5,16.5,0.45,2.57,0.9924412662394893,2.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24644867888761648
1701263669.773288,0.0,16.5,0.45,2.57,0.9924412611294189,2.0,0.0,0.0,1147.0,12.0,181.0,28.0,399.0,5.0,10.0,5.0,0.0,0.2464489133940271
1701263670.7744508,6.2,16.5,0.45,2.57,0.992441216543241,2.0,0.0,0.0,217.0,30.0,181.0,11.0,79.0,8.0,16.0,8.0,0.0,0.24644867888761648
1701263671.7754786,0.0,16.5,0.45,2.58,0.9924412176295085,2.0,0.0,0.0,92.0,0.0,180.0,2.0,32.0,0.0,0.0,0.0,0.0,0.2464483564413019
1701263672.7766247,0.0,16.6,0.45,2.58,0.9924412187157758,2.0,0.0,0.0,0.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24644850300780854
1701263673.7778156,13.3,16.6,0.45,2.58,0.9924412187157758,2.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2464489133940271
1701263674.7787578,6.2,16.6,0.45,2.58,0.9924412187157758,2.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24644820987479527
1701263675.7797303,0.0,16.6,0.45,2.58,0.9924412187157758,2.0,0.0,0.0,92.0,0.0,180.0,2.0,32.0,0.0,0.0,0.0,0.0,0.2464428748539538
1701263676.781246,0.0,16.6,0.45,2.58,0.9924412187157758,2.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24644850300780854
1701263677.7819397,0.0,16.6,0.45,2.58,0.9924412187157758,2.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24644867888761648
1701263678.783056,0.0,16.7,0.45,2.58,0.9924412187157758,2.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24644867888761648
1701263679.7841313,0.0,16.7,0.45,2.58,0.9924412187157758,2.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24644873751421914
1701263680.7851307,153.3,16.7,0.45,2.59,0.9924412187157758,2.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24644853232110986
1701263681.7864683,18.8,16.7,0.45,2.6,0.9924411234434494,2.0,0.0,0.0,1098.0,70.0,181.0,46.0,390.0,28.0,56.0,28.0,0.0,0.2464481219348913
1701263682.7873366,0.0,16.7,0.45,2.6,0.9924410923521159,2.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24644882545412314
1701263683.7883732,0.0,16.7,0.45,2.6,0.9924410923521159,2.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2464459527505931
1701263684.7896476,0.0,16.8,0.45,2.6,0.9924410923521159,2.0,0.0,0.0,262.0,22.0,182.0,12.0,94.0,8.0,16.0,8.0,0.0,0.24644876682752048
1701263685.7905626,6.2,16.8,0.45,2.6,0.9924410945246779,2.0,0.0,0.0,184.0,0.0,179.0,4.0,64.0,0.0,0.0,0.0,0.0,0.2464489133940271
1701263686.7919238,0.0,16.8,0.45,2.6,0.9924410910020615,2.0,0.0,0.0,101.0,3.0,181.0,3.0,35.0,1.0,2.0,1.0,0.0,0.24644867888761648
1701263687.792741,0.0,16.8,0.45,2.6,0.9924410910020615,2.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2464489133940271
1701263688.794159,0.0,16.8,0.45,2.6,0.9924410931746229,2.0,0.0,0.0,184.0,0.0,180.0,4.0,64.0,0.0,0.0,0.0,0.0,0.24644718390924883
1701263689.7952502,6.7,16.8,0.45,2.6,0.9924410931746229,2.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2464489133940271
1701263690.7962947,6.7,16.9,0.45,2.6,0.9924410931746229,2.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24644882545412314
1701263691.797617,37.5,16.9,0.45,2.6,0.9924410704095337,2.0,0.0,0.0,369.0,18.0,182.0,16.0,129.0,10.0,20.0,10.0,0.0,0.24644882545412314
1701263692.7985973,12.5,16.9,0.45,2.6,0.992441042306699,2.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24644882545412314
1701263693.7993965,6.7,16.9,0.45,2.6,0.992441042306699,2.0,0.0,0.0,252.0,20.0,180.0,11.0,90.0,7.0,14.0,7.0,0.0,0.2464489133940271
1701263694.800221,18.8,16.9,0.45,2.61,0.9924410292758149,2.0,0.0,0.0,111.0,9.0,181.0,4.0,39.0,2.0,4.0,2.0,0.0,0.24644580618408649
1701263695.801551,100.0,17.0,0.45,2.61,0.9924409755608004,2.0,0.0,0.0,208.0,36.0,181.0,14.0,76.0,12.0,24.0,12.0,0.0,0.24644841506790455
1701263696.8026705,26.7,17.0,0.45,2.62,0.9924409377098234,2.0,0.0,0.0,188.0,26.0,181.0,12.0,68.0,10.0,20.0,10.0,0.0,0.24644853232110986
1701263697.8035383,33.3,17.0,0.45,2.67,0.9924409329456946,2.0,0.0,0.0,110.0,4.0,181.0,4.0,38.0,2.0,4.0,2.0,0.0,0.24644818056149395
1701263698.8048081,20.0,17.0,0.45,2.67,0.9924409198353998,2.0,0.0,0.0,149.0,10.0,181.0,8.0,53.0,6.0,12.0,6.0,0.0,0.2464484736945072
1701263699.8056774,13.3,17.0,0.45,2.68,0.9924408946832345,2.0,0.0,0.0,177.0,18.0,181.0,11.0,63.0,9.0,18.0,9.0,0.0,0.2464459527505931
1701263700.8083878,12.5,17.0,0.45,2.7,0.992440878508821,2.0,0.0,0.0,149.0,12.0,180.0,8.0,53.0,6.0,12.0,6.0,0.0,0.24644885476742445
1701263701.8096197,13.3,17.1,0.45,2.74,0.9924408717452767,2.0,0.0,0.0,101.0,5.0,181.0,3.0,35.0,1.0,2.0,1.0,0.0,0.2464481219348913
1701263702.8107088,40.0,17.1,0.45,2.74,0.9924408383517587,2.0,0.0,0.0,255.0,23.0,181.0,9.0,87.0,7.0,14.0,7.0,0.0,0.24644873751421914
1701263703.8118267,13.3,17.1,0.45,2.74,0.992440799629438,2.0,0.0,0.0,166.0,26.0,181.0,10.0,58.0,8.0,16.0,8.0,0.0,0.24644589412399046
1701263704.8128762,6.7,17.1,0.45,2.75,0.9924407812409288,2.0,0.0,0.0,138.0,13.0,181.0,7.0,48.0,5.0,10.0,5.0,0.0,0.24644589412399046
1701263705.8138986,25.0,17.1,0.45,2.78,0.9924407628903307,2.0,0.0,1.0,259.0,27.0,180.0,8.0,89.0,4.0,8.0,4.0,0.0,0.24644841506790455
1701263706.8149698,25.0,17.1,0.45,2.8,0.992440699853506,2.0,0.0,0.0,299.0,43.0,181.0,18.0,105.0,16.0,32.0,16.0,0.0,0.24644873751421914
1701263707.8159826,26.7,17.2,0.45,2.81,0.9924406686743945,2.0,0.0,1.0,250.0,22.0,181.0,11.0,88.0,9.0,18.0,9.0,0.0,0.2464483564413019
1701263708.817061,12.5,17.2,0.45,2.84,0.9924406493223602,2.0,0.0,0.0,215.0,14.0,181.0,11.0,75.0,7.0,14.0,7.0,0.0,0.24644818056149395
1701263709.81821,6.2,17.2,0.45,2.86,0.9924406294650744,2.0,0.0,1.0,203.0,14.0,181.0,6.0,71.0,4.0,8.0,4.0,0.0,0.24644841506790455
1701263710.819215,6.2,17.2,0.45,2.86,0.9924405904290728,2.0,0.0,0.0,336.0,29.0,181.0,20.0,118.0,18.0,36.0,18.0,0.0,0.24644867888761648
1701263711.8202636,13.3,17.2,0.45,2.87,0.9924405586943318,2.0,0.0,0.0,177.0,22.0,180.0,11.0,63.0,9.0,18.0,9.0,0.0,0.24644882545412314
1701263712.821346,6.7,17.3,0.45,2.88,0.9924405514093979,2.0,0.0,0.0,131.0,6.0,180.0,6.0,47.0,4.0,8.0,4.0,0.0,0.24644841506790455
1701263713.8224187,112.5,17.3,0.45,2.9,0.9924405453659928,2.0,0.0,0.0,120.0,5.0,180.0,5.0,42.0,3.0,6.0,3.0,0.0,0.2464483564413019
1701263714.8234825,106.7,17.3,0.45,2.9,0.9924405274613187,2.0,0.0,0.0,110.0,12.0,181.0,4.0,38.0,2.0,4.0,2.0,0.0,0.24644882545412314
1701263715.824489,106.7,17.3,0.45,2.9,0.9924405070447618,2.0,0.0,0.0,170.0,15.0,181.0,10.0,62.0,8.0,16.0,8.0,0.0,0.24644882545412314
1701263716.825532,118.8,17.4,0.45,2.9,0.9924404990145714,2.0,0.0,0.0,110.0,6.0,181.0,4.0,38.0,2.0,4.0,2.0,0.0,0.24644853232110986
1701263717.8265212,37.5,17.4,0.45,2.91,0.9924405001009213,2.0,0.0,0.0,92.0,0.0,181.0,2.0,32.0,0.0,0.0,0.0,0.0,0.24644818056149395
1701263718.8275905,12.5,17.4,0.45,2.91,0.9924404493934658,2.0,0.0,0.0,384.0,36.0,180.0,20.0,140.0,16.0,32.0,16.0,0.0,0.2464489133940271
1701263719.8287265,0.0,17.4,0.45,2.91,0.9924404434006374,2.0,0.0,0.0,123.0,5.0,181.0,5.0,45.0,3.0,6.0,3.0,0.0,0.24644853232110986
1701263720.8297095,12.5,17.4,0.45,2.91,0.9924404329127171,2.0,0.0,0.0,131.0,8.0,180.0,6.0,47.0,4.0,8.0,4.0,0.0,0.2464489133940271
1701263721.8308394,0.0,17.5,0.45,2.91,0.9924404339990742,2.0,0.0,0.0,92.0,0.0,182.0,2.0,32.0,0.0,0.0,0.0,0.0,0.2464489133940271
1701263722.8319862,0.0,17.5,0.45,2.91,0.9924404339990742,2.0,0.0,0.0,0.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24644876682752048
1701263723.8324957,0.0,17.5,0.45,2.91,0.992440435085431,2.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24644882545412314
1701263724.833551,6.7,17.5,0.45,2.91,0.992440435085431,2.0,0.0,0.0,0.0,0.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2464372760134004
1701263725.8348117,0.0,17.5,0.45,2.91,0.992440435085431,2.0,0.0,0.0,92.0,0.0,180.0,2.0,32.0,0.0,0.0,0.0,0.0,0.2464489133940271
1701263726.835506,0.0,17.6,0.45,2.91,0.992440435085431,2.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24644882545412314
1701263727.8365362,0.0,17.6,0.45,2.91,0.992440435085431,2.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24644820987479527
1701263728.8378513,0.0,17.6,0.45,2.91,0.992440435085431,2.0,0.0,0.0,0.0,0.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24643736395330437
1701263729.8389328,0.0,17.6,0.45,2.91,0.992440435085431,2.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24644867888761648
1701263730.839838,26.7,17.7,0.45,2.91,0.992440435085431,2.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24644867888761648
1701263731.8405113,33.3,17.7,0.45,2.91,0.992440435085431,2.0,0.0,0.0,0.0,0.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24643736395330437
1701263732.8415473,33.3,17.7,0.45,2.91,0.992440435085431,2.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2464489133940271
1701263733.8426063,25.0,17.7,0.45,2.91,0.9924404470353354,2.0,0.0,0.0,1012.0,0.0,180.0,22.0,352.0,0.0,0.0,0.0,0.0,0.24644873751421914
1701263734.843894,6.7,17.7,0.45,2.93,0.9924403952887456,2.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24644885476742445
1701263735.8446922,0.0,17.7,0.45,2.95,0.9924403952887456,2.0,0.0,0.0,360.0,37.0,181.0,22.0,132.0,18.0,36.0,18.0,0.0,0.24644864957431517
1701263736.845789,6.2,17.8,0.45,2.95,0.9924403952887456,2.0,0.0,0.0,0.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2464489133940271
1701263737.8467789,6.2,17.8,0.45,2.95,0.9924403733782485,2.0,0.0,0.0,240.0,16.0,173.0,10.0,84.0,6.0,12.0,6.0,0.0,0.24643742257990703
1701263738.847671,13.3,17.8,0.45,2.95,0.9924403592957641,2.0,0.0,0.0,166.0,13.0,179.0,6.0,58.0,3.0,6.0,3.0,0.0,0.24644841506790455
1701263739.84872,25.0,17.8,0.45,2.96,0.9924403500746909,2.0,0.0,0.0,169.0,7.0,181.0,6.0,61.0,3.0,6.0,3.0,0.0,0.24644832712800058
1701263740.8499002,18.8,17.8,0.45,2.96,0.9924403336355426,2.0,0.0,0.0,149.0,12.0,181.0,8.0,53.0,6.0,12.0,6.0,0.0,0.24644820987479527
1701263741.850897,6.2,17.8,0.45,3.0,0.9924403347219086,2.0,0.0,0.0,92.0,0.0,181.0,2.0,32.0,0.0,0.0,0.0,0.0,0.24644876682752048
1701263742.85195,37.5,17.8,0.45,3.01,0.992440314599721,2.0,0.0,0.0,233.0,14.0,181.0,9.0,83.0,5.0,10.0,5.0,0.0,0.24644873751421914
1701263743.8533647,431.2,17.7,0.45,3.02,0.992440314599721,2.0,1.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2464395917642052
1701263744.8544886,80.0,17.7,0.45,3.02,0.992440314599721,2.0,1.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2464395917642052
1701263745.8555505,318.8,17.8,0.45,3.02,0.992440314599721,2.0,1.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24643965039080787
1701263746.8565853,173.3,17.8,0.45,3.02,0.992440314599721,2.0,1.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24643967970410918
1701263747.8576806,253.3,17.8,0.45,3.02,0.9924401232464621,2.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24644862026101386
1701263748.858783,231.2,17.8,0.45,3.02,0.9924401232464621,2.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24644873751421914
1701263749.8597958,131.2,17.8,0.45,3.02,0.9924401232464621,2.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24644882545412314
1701263750.860854,162.5,17.8,0.45,3.03,0.9924401232464621,2.0,0.0,0.0,0.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24644885476742445
1701263751.861887,87.5,17.9,0.45,3.03,0.9924401232464621,2.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24644853232110986
1701263752.8629415,50.0,17.9,0.45,3.04,0.9924401232464621,2.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24644853232110986
1701263753.8639634,93.3,17.9,0.45,3.04,0.9924401232464621,2.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24644882545412314
1701263754.8649895,86.7,17.9,0.45,3.05,0.9924401232464621,2.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2464451906047586
1701263755.866001,86.7,17.9,0.45,3.05,0.9924401232464621,2.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24644862026101386
1701263756.8670363,80.0,17.9,0.45,3.06,0.9924401232464621,2.0,0.0,4.0,17867.0,193.0,182.0,78.0,10447.0,69.0,138.0,69.0,0.0,0.24644853232110986
1701263757.8681061,233.3,17.9,0.45,3.08,0.9924334999808472,2.0,0.0,4.0,35494.0,4492.0,174.0,1732.0,16930.0,1672.0,3344.0,1672.0,0.0,0.2464487961408218
1701263759.0550005,1276.0,18.0,0.45,3.14,0.9924304024577046,2.0,0.0,0.0,6947.0,2031.0,104.0,654.0,2553.0,651.0,1302.0,651.0,0.0,0.24644905996053373
1701263760.0951188,1262.0,18.1,0.45,3.15,0.9924291371435006,2.0,0.0,1.0,7001.0,841.0,81.0,260.0,3545.0,254.0,508.0,254.0,0.0,0.2464492065270404
1701263761.0883815,1231.0,18.1,0.45,3.15,0.9924281950529282,2.0,0.0,0.0,2446.0,638.0,77.0,230.0,910.0,226.0,452.0,226.0,0.0,0.2464513170847359
1701263762.0540097,1075.0,18.2,0.45,3.17,0.9924219823930551,2.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24645398459515663
1701263767.724032,466.7,16.3,0.46,3.18,0.9924209364556942,2.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24645401390845795
1701263767.9352484,431.2,16.3,0.46,3.18,0.9924209364556942,2.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2464540432217593
1701263768.9078805,481.2,16.3,0.46,3.18,0.9924219823930551,2.0,0.0,47.0,212821.0,4850.0,84.0,1807.0,124029.0,1801.0,3602.0,1801.0,0.0,0.2464540432217593
1701263769.9233408,1080.0,16.3,0.46,3.18,0.9924209364556942,2.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24645401390845795
1701263770.9104,650.0,16.3,0.46,3.18,0.9924209364556942,2.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2464540432217593
1701263771.9113812,643.8,16.3,0.46,3.18,0.9924209364556942,2.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2464540432217593
1701263772.9124153,233.3,16.4,0.46,3.18,0.9924209364556942,2.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2464540432217593
1701263773.9135213,13.3,16.4,0.46,3.18,0.9924209364556942,2.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2464540432217593
1701263774.9144878,13.3,16.4,0.46,3.18,0.9924209364556942,2.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2464540432217593
1701263775.9154665,20.0,16.4,0.46,3.18,0.9924209364556942,2.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24645401390845795
1701263776.9165628,13.3,16.4,0.46,3.19,0.9924209364556942,2.0,0.0,1.0,6937.0,716.0,84.0,279.0,3537.0,277.0,554.0,277.0,0.0,0.24645401390845795
