time,cpu_useage,memory_useage,kB_rd/s,kB_wr/s,cache_hit_rate,concurrent_users,lock_wait_count,error_cnt_per_second,logical_reads_per_second,physical_reads_per_second,active_session,transactions_per_second,rows_scanned_per_second,rows_inserted_per_second,rows_updated_per_second,rows_deleted_per_second,auto_vacuum_cnt_per_second,filesys_use_rate
1701266553.873538,50.0,19.9,1.07,4.9,0.9919518785476801,2.0,0.0,3.0,38836.0,236.0,73.0,25.0,16384.0,21.0,42.0,21.0,0.0,0.24687882227128488
1701266554.8745544,60.0,19.9,1.07,4.91,0.9919519046488239,2.0,0.0,1.0,4433.0,0.0,74.0,8.0,2597.0,0.0,0.0,0.0,0.0,0.2468788515845862
1701266555.8755503,106.7,19.8,1.07,4.91,0.9919519046488239,2.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24687891021118885
1701266556.8856719,988.2,19.9,1.07,4.94,0.9919486757671923,2.0,0.0,2.0,259358.0,2256.0,76.0,207.0,89540.0,201.0,402.0,201.0,0.0,0.24688550570398737
1701266557.880287,1069.0,19.9,1.07,4.94,0.9919486757671923,2.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24688746969517625
1701266558.8972507,875.0,19.9,1.07,4.94,0.9919486757671923,2.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24689286334262037
1701266559.8824043,862.5,19.9,1.08,4.94,0.9919486757671923,2.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24689292196922302
1701266560.885246,953.3,19.9,1.08,4.94,0.9919486757671923,2.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24689300990912702
1701266561.8972507,1013.0,19.9,1.08,4.94,0.9919486757671923,2.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24689303922242833
1701266562.889539,893.8,19.9,1.08,4.94,0.9919486757671923,2.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24689303922242833
1701266563.8874657,360.0,20.0,1.08,4.94,0.9919486757671923,2.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24689303922242833
1701266564.8884702,733.3,20.0,1.08,4.94,0.9919486757671923,2.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24689306853572965
1701266565.8904402,793.3,20.0,1.08,4.94,0.9919486757671923,2.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24689306853572965
1701266566.8914936,293.8,20.0,1.08,4.94,0.9919474506772558,2.0,0.0,0.0,102502.0,855.0,82.0,88.0,34544.0,82.0,164.0,82.0,0.0,0.24689415312787874
1701266567.8925116,262.5,20.0,1.08,4.94,0.9919474506772558,2.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2468942996943854
1701266568.8934786,37.5,20.0,1.08,4.94,0.9919474506772558,2.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24689890188269367
1701266569.8944027,387.5,20.0,1.08,4.95,0.9919474506772558,2.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2468996933418295
1701266570.8953803,546.7,20.0,1.09,4.95,0.9919474506772558,2.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24689998647484276
1701266571.896391,160.0,20.0,1.09,4.95,0.9919474506772558,2.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24690019166795205
1701266572.8973796,168.8,20.0,1.09,4.95,0.9919474506772558,2.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2469002502945547
1701266573.89836,213.3,20.0,1.09,4.95,0.9919474506772558,2.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24690030892115736
1701266574.8994033,218.8,20.0,1.09,4.95,0.9919474506772558,2.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24690051411426664
1701266575.900412,286.7,20.0,1.09,4.95,0.9919474506772558,2.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24690086587388257
1701266576.90142,488.2,20.0,1.09,4.95,0.9919444108573091,2.0,0.0,1.0,252955.0,2136.0,79.0,221.0,86263.0,198.0,396.0,198.0,0.0,0.24690121763349848
1701266577.9300444,1107.0,20.0,1.09,4.95,0.9919444108573091,2.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24690136420000514
1701266578.924823,1041.0,20.0,1.09,4.95,0.9919304086238394,2.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24690045548766398
1701266579.9388478,1080.0,20.0,1.09,4.95,0.9919304086238394,2.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24690045548766398
1701266580.9243886,640.0,20.0,1.09,4.95,0.9919304086238394,2.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24690048480096533
1701266581.925394,520.0,20.0,1.1,4.95,0.9919304086238394,2.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24690045548766398
1701266582.9265409,726.7,20.0,1.1,4.95,0.9919304086238394,2.0,0.0,2.0,1165779.0,9884.0,56.0,987.0,393841.0,927.0,1854.0,927.0,0.0,0.24690048480096533
