time,cpu_useage,memory_useage,kB_rd/s,kB_wr/s,cache_hit_rate,concurrent_users,lock_wait_count,error_cnt_per_second,logical_reads_per_second,physical_reads_per_second,active_session,transactions_per_second,rows_scanned_per_second,rows_inserted_per_second,rows_updated_per_second,rows_deleted_per_second,auto_vacuum_cnt_per_second,filesys_use_rate
1701259240.5962718,1082.0,9.5,0.29,0.11,0.9926697120427542,2.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24587369848209276
1701259241.591705,1056.0,9.5,0.29,0.12,0.9926588760367006,2.0,0.0,8.0,491520.0,6914.0,24.0,386.0,173068.0,360.0,719.0,360.0,0.0,0.24587827135709975
1701259242.610243,1127.0,9.6,0.29,0.12,0.9926511820287731,2.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24588803268644155
1701259243.5934067,1047.0,9.7,0.29,0.13,0.9926511820287731,2.0,0.0,1.0,383523.0,4873.0,26.0,311.0,129297.0,301.0,602.0,301.0,0.0,0.24588803268644155
1701259244.5954278,1044.0,9.8,0.29,0.13,0.9926511820287731,2.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2458884430726601
1701259245.604038,1069.0,9.9,0.29,0.14,0.9926446393583878,2.0,0.0,3.0,359296.0,4180.0,24.0,287.0,123492.0,277.0,554.0,277.0,0.0,0.24589184341561401
1701259246.597443,837.5,10.0,0.29,0.14,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24589788195568732
1701259247.5994165,40.0,10.1,0.29,0.14,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24589849753501516
1701259248.600465,18.8,10.1,0.29,0.14,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24589849753501516
1701259249.6014955,581.2,10.1,0.29,0.15,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24589867341482313
1701259250.602535,620.0,10.2,0.29,0.15,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2458987320414258
1701259251.6035366,440.0,10.3,0.29,0.16,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24589893723453507
1701259252.6045573,400.0,10.3,0.29,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24589914242764438
1701259253.605529,160.0,11.0,0.31,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2459002856463961
1701259254.606499,150.0,11.0,0.31,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24590025633309479
1701259255.609278,129.4,11.0,0.31,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24590034427299876
1701259256.6085072,150.0,11.0,0.31,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24590031495969744
1701259257.611164,147.1,11.0,0.31,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24590025633309479
1701259258.6105156,143.8,11.0,0.31,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24590031495969744
1701259259.6114118,150.0,11.0,0.31,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24590025633309479
1701259260.6123998,137.5,11.0,0.31,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24590031495969744
1701259261.6134765,150.0,11.0,0.31,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24590022701979344
1701259262.6145139,150.0,11.0,0.31,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24590031495969744
1701259263.615513,150.0,11.0,0.31,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24590025633309479
1701259264.6164649,137.5,11.0,0.31,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24590025633309479
1701259265.6184516,135.3,11.0,0.31,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2459002856463961
1701259266.6194923,143.8,11.0,0.31,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24590031495969744
1701259267.620638,150.0,11.0,0.31,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24590031495969744
1701259268.6216896,150.0,11.0,0.31,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24590031495969744
1701259269.622719,150.0,11.0,0.31,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24590031495969744
1701259270.6244705,150.0,11.0,0.31,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24590031495969744
1701259271.625562,143.8,11.0,0.31,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24590031495969744
1701259272.6266315,135.3,11.0,0.31,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24590034427299876
1701259273.627414,166.7,11.2,0.31,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24590034427299876
1701259274.6284595,160.0,11.2,0.31,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24590034427299876
1701259275.6294582,137.5,11.2,0.31,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24590034427299876
1701259276.6304734,137.5,11.2,0.31,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2459003735863001
1701259277.6314647,137.5,11.3,0.31,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2459004028996014
1701259278.6315198,137.5,11.3,0.31,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2459004028996014
1701259279.6315935,143.8,11.3,0.31,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2459004028996014
1701259280.6316483,143.8,11.3,0.31,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24590046152620407
1701259281.631731,137.5,11.4,0.31,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24590046152620407
1701259282.6318028,137.5,11.4,0.31,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2459004908395054
1701259283.665867,553.3,11.3,0.31,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2459004908395054
1701259284.646107,137.5,11.0,0.31,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24590263071050225
1701259285.6471584,153.3,11.0,0.31,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24590263071050225
1701259286.6482213,137.5,11.0,0.31,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24590263071050225
1701259287.6492682,140.0,11.0,0.31,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24590263071050225
1701259288.6503823,153.3,11.0,0.31,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24590263071050225
1701259289.651348,140.0,11.0,0.31,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2459025720838996
1701259290.652465,343.8,11.0,0.31,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24590263071050225
1701259291.6534643,143.8,11.0,0.31,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2459031290366248
1701259292.6544967,146.7,11.0,0.31,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24590424294207522
1701259293.6555705,168.8,11.0,0.31,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24590427225537653
1701259294.656605,168.8,11.0,0.31,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24590424294207522
1701259295.6576593,220.0,11.0,0.31,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24590438950858184
1701259296.6587803,140.0,11.1,0.31,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2459077312249331
1701259297.6593876,618.8,11.1,0.31,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24590820023775434
1701259298.661421,693.8,11.2,0.31,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24590863993727421
1701259299.6634111,618.8,11.2,0.31,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24590878650378087
1701259300.6645002,486.7,11.3,0.31,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24590878650378087
1701259301.6655424,520.0,11.2,0.32,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24590890375698615
1701259302.6664402,586.7,11.2,0.32,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2459092555166021
1701259303.667536,513.3,11.2,0.32,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24590943139641006
1701259304.673756,420.0,11.3,0.32,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24590978315602596
1701259305.6747806,573.3,11.3,0.32,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2459100469757379
1701259306.6757622,520.0,11.3,0.32,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2459101642289432
1701259307.6871452,880.0,11.3,0.32,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24591019354224455
1701259308.6881533,880.0,11.3,0.33,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2459104573619565
1701259309.6892147,406.7,11.4,0.33,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24591051598855915
1701259310.6903954,262.5,11.4,0.33,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24591060392846312
1701259311.6914954,106.2,11.4,0.33,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24591101431468168
1701259312.6924477,562.5,11.4,0.33,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24591145401420159
1701259313.693395,412.5,11.4,0.33,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24591177646051618
1701259314.6944814,180.0,11.4,0.33,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24591183508711884
1701259315.695346,520.0,11.5,0.33,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2459120109669268
1701259316.6964474,493.3,11.5,0.33,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24591221616003608
1701259317.697392,320.0,11.5,0.33,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2459123627265427
1701259318.6983833,537.5,11.5,0.33,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24591259723295333
1701259319.6993718,331.2,11.5,0.33,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24591303693247324
1701259320.7004578,81.2,11.5,0.33,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24591315418567855
1701259321.701481,650.0,11.6,0.33,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24591335937878783
1701259322.7023633,573.3,11.6,0.33,0.17,0.9926446393583878,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24591368182510243
1701259323.70343,325.0,11.6,0.34,0.17,0.9926421317292288,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24591306624577455
1701259324.704383,580.0,11.6,0.34,0.17,0.9926421317292288,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24591306624577455
1701259325.705641,540.0,11.7,0.34,0.17,0.9926421317292288,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24591412152462233
1701259326.7066958,353.3,11.7,0.34,0.17,0.9926421317292288,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24591412152462233
1701259327.7077067,246.7,11.7,0.34,0.17,0.9926421317292288,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24591306624577455
1701259328.7086911,393.8,11.7,0.34,0.17,0.9926421317292288,2.0,0.0,1.0,146481.0,1606.0,34.0,116.0,50099.0,114.0,228.0,114.0,0.0,0.24591412152462233
1701259329.709453,456.2,11.7,0.34,0.17,0.9926421317292288,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24591306624577455
1701259330.7105243,93.8,11.7,0.34,0.17,0.9926421317292288,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2459130955590759
1701259331.7114727,487.5,11.7,0.35,0.17,0.9926421317292288,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24591306624577455
1701259332.7125485,181.2,11.8,0.35,0.17,0.9926421317292288,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24591306624577455
1701259333.7144623,1000.0,11.8,0.35,0.18,0.9926253367738322,2.0,0.0,8.0,1067722.0,10828.0,26.0,871.0,366242.0,830.0,1660.0,830.0,0.0,0.24591473710395018
1701259334.7155,86.7,11.6,0.35,0.18,0.992625210472251,2.0,0.0,3.0,28769.0,128.0,25.0,15.0,12985.0,13.0,26.0,13.0,0.0,0.24591394564481436
1701259335.7174885,693.3,11.6,0.35,0.18,0.992625210472251,2.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24591394564481436
1701259336.7432559,987.5,11.7,0.35,0.18,0.9926219374308941,2.0,0.0,3.0,255417.0,2166.0,24.0,205.0,89115.0,195.0,390.0,195.0,0.0,0.2459152940566754
1701259337.7195208,325.0,11.7,0.35,0.18,0.9926211397198392,2.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24591526474337408
1701259338.720498,500.0,11.7,0.35,0.18,0.9926211397198392,2.0,0.0,1.0,66447.0,534.0,26.0,52.0,23425.0,50.0,100.0,50.0,0.0,0.24591526474337408
1701259339.72898,975.0,11.7,0.35,0.19,0.9926211397198392,2.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2459153233699767
1701259340.7235155,666.7,11.7,0.35,0.19,0.9926164181550025,2.0,0.0,3.0,371408.0,3115.0,25.0,302.0,128038.0,288.0,576.0,288.0,0.0,0.24591702354145367
1701259341.7245991,846.7,11.8,0.36,0.2,0.9926141242638887,2.0,0.0,0.0,181636.0,1498.0,26.0,148.0,60950.0,146.0,292.0,146.0,0.0,0.24591807882030142
1701259342.7442594,743.8,11.8,0.36,0.2,0.9926141242638887,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24592150847655667
1701259343.744061,1027.0,11.9,0.36,0.2,0.9926141242638887,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2459220068026792
1701259344.7495012,731.2,11.9,0.36,0.2,0.9926141242638887,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24592218268248717
1701259345.7504985,612.5,12.0,0.36,0.2,0.9926141242638887,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2459224465021991
1701259346.7514813,550.0,12.0,0.36,0.2,0.9926141242638887,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24592268100860973
1701259347.7525582,660.0,12.1,0.36,0.2,0.9926141242638887,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24592312070812963
1701259348.7540655,362.5,12.1,0.36,0.2,0.9926141242638887,2.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24592370697415616
1701259349.7544944,600.0,12.2,0.36,0.2,0.9926141242638887,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24592382422736148
1701259350.7555132,700.0,12.2,0.36,0.2,0.9926141242638887,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24592470362640126
1701259351.756495,553.3,12.2,0.36,0.2,0.9926141242638887,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24592499675941454
1701259352.758499,706.2,12.3,0.36,0.2,0.9926141242638887,2.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24592528989242782
1701259353.7595112,725.0,12.3,0.37,0.2,0.9926141242638887,2.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24592613997816629
1701259354.7614524,568.8,12.3,0.37,0.2,0.9926141242638887,2.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24592622791807026
1701259355.762497,456.2,12.4,0.37,0.2,0.9926141242638887,2.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24592634517127557
1701259356.7634745,493.3,12.4,0.37,0.2,0.9926141242638887,2.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2459312111792958
1701259357.7942674,762.5,12.4,0.37,0.2,0.9926141242638887,2.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24593124049259713
1701259358.7784655,887.5,12.4,0.37,0.2,0.9926141242638887,2.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24593126980589847
1701259359.7862592,880.0,12.5,0.37,0.2,0.9926141242638887,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24593126980589847
1701259360.8022707,915.8,12.5,0.37,0.2,0.9926141242638887,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24593126980589847
1701259361.8102827,933.3,12.5,0.37,0.2,0.9926141242638887,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24593129911919978
1701259362.7964892,466.7,12.6,0.37,0.2,0.9926141242638887,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24593132843250112
1701259363.8026547,931.2,12.6,0.37,0.2,0.9926141242638887,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24593132843250112
1701259364.820261,726.7,12.6,0.37,0.2,0.9926141242638887,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24593132843250112
1701259365.8071227,326.7,12.7,0.38,0.2,0.9926141242638887,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2459315336256104
1701259366.8078065,253.3,12.7,0.38,0.2,0.9926141242638887,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2459322957714449
1701259367.8085005,86.7,12.7,0.38,0.2,0.9926141242638887,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24593326311038868
1701259368.809602,25.0,12.7,0.38,0.2,0.9926141242638887,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24593376143651122
1701259369.8105175,81.2,12.7,0.38,0.2,0.9926122695111471,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24593326311038868
1701259370.8115015,0.0,12.6,0.38,0.2,0.9926122695111471,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24593326311038868
1701259371.813444,81.2,12.6,0.38,0.2,0.9926122695111471,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24593326311038868
1701259372.8144956,0.0,12.6,0.38,0.2,0.9926122695111471,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24593326311038868
